movie_id,cluster
tt1631707,2
tt1631783,0
tt1631867,1
tt1631868,6
tt1632481,0
tt1632705,0
tt1632708,14
tt1632722,2
tt1632728,9
tt1633341,0
tt1633356,0
tt1634055,4
tt1634106,3
tt1634121,2
tt1634122,2
tt1634136,2
tt1634140,10
tt1634275,9
tt1634286,2
tt1634329,8
tt16344988,6
tt1634517,6
tt16345192,6
tt1636765,6
tt1636826,0
tt1636844,0
tt16375952,3
tt1637641,9
tt1637660,6
tt1637674,9
tt1637688,1
tt1637706,1
tt1637712,6
tt1637725,1
tt1638002,0
tt1638355,14
tt1638894,6
tt1638943,7
tt1639084,2
tt1639086,0
tt1639089,13
tt1639826,14
tt1640116,2
tt1640220,0
tt16404438,7
tt1640459,10
tt1640483,0
tt1640484,3
tt1640486,7
tt1640548,1
tt1640569,8
tt1640570,11
tt1640711,6
tt16408840,6
tt1641252,3
tt1641253,6
tt1641385,6
tt1641388,10
tt1641401,14
tt1641821,9
tt1641829,0
tt1641841,12
tt16418578,6
tt1641975,6
tt16444610,11
tt1644503,3
tt1644669,13
tt1645074,0
tt1645080,2
tt1645109,6
tt1645126,0
tt1645131,6
tt1645141,0
tt1645155,14
tt1645170,15
tt1645187,8
tt16452528,2
tt1645774,6
tt1646148,6
tt1646212,0
tt1646922,3
tt1646961,0
tt1646971,1
tt1646980,2
tt1646981,13
tt1646987,5
tt1647359,13
tt1647483,0
tt16475076,10
tt16476642,2
tt16476650,2
tt1647665,13
tt1647668,2
tt1648091,6
tt1648095,6
tt1648179,14
tt1648190,1
tt1648199,0
tt1648208,3
tt1648213,10
tt1649303,2
tt1649418,1
tt1649780,4
tt1650028,0
tt1650042,6
tt1650058,10
tt1650060,3
tt1650062,4
tt1650412,6
tt1650535,14
tt1650537,10
tt1650544,6
tt1650554,14
tt1651123,0
tt1651142,7
tt16513514,2
tt1652287,8
tt16527290,8
tt1653002,6
tt1653203,11
tt1653665,4
tt1653700,0
tt16538824,8
tt1654523,2
tt16550638,4
tt1655389,0
tt1655416,1
tt1655420,14
tt1655441,2
tt1655442,8
tt1655444,2
tt1655460,1
tt1655461,2
tt1656170,2
tt1656178,6
tt1656186,12
tt1656190,3
tt1656197,7
tt1657299,3
tt1657507,2
tt1657510,2
tt1657517,6
tt1657865,13
tt16578860,6
tt16578952,6
tt1658801,5
tt1658837,14
tt1659215,13
tt1659337,1
tt1659338,12
tt1659341,6
tt1659343,2
tt16605106,7
tt16606580,0
tt1661031,4
tt16611138,10
tt1661199,1
tt1661275,4
tt1661382,12
tt1661461,6
tt1661820,7
tt1661908,4
tt1661953,2
tt1662293,0
tt1662500,7
tt1662534,0
tt1662546,2
tt1663143,0
tt1663187,6
tt1663202,1
tt1663207,2
tt1663214,14
tt1663222,6
tt1663620,3
tt1663625,6
tt1663628,2
tt1663631,2
tt1663662,14
tt1663696,8
tt1663708,10
tt1663999,6
tt1664873,8
tt1665746,2
tt1665762,6
tt1666172,2
tt1666185,6
tt1666186,6
tt1666308,2
tt1666329,6
tt1666335,9
tt1666612,6
tt1666792,11
tt1666822,4
tt1666823,6
tt1667061,13
tt1667082,0
tt1667145,13
tt1667307,6
tt1667310,1
tt1667321,2
tt1667353,1
tt1667355,6
tt1667416,13
tt1667417,10
tt1667439,0
tt1667838,6
tt1667889,4
tt1668200,0
tt1669268,7
tt1669277,6
tt1669810,6
tt1669831,8
tt1670229,10
tt1670269,13
tt1670345,1
tt1670382,10
tt1670389,6
tt1670932,13
tt16709586,6
tt1670994,6
tt1671583,10
tt1673381,6
tt1673399,6
tt1673434,5
tt1673697,6
tt1673734,2
tt1674112,6
tt1674166,13
tt1674205,13
tt1674768,13
tt1674771,13
tt1674773,0
tt1674775,9
tt1674776,8
tt1674783,3
tt1674784,12
tt16750728,2
tt1675161,4
tt1675192,5
tt1675313,6
tt16755700,0
tt1675759,2
tt16760880,0
tt16762078,8
tt1676934,7
tt1677082,14
tt1677609,9
tt1677637,7
tt1677720,14
tt16779032,9
tt1678037,7
tt1678040,12
tt1678042,13
tt1678051,2
tt1679248,0
tt1679326,6
tt1679332,0
tt1679335,1
tt16794270,8
tt1680045,1
tt1680102,0
tt1680140,2
tt1680305,0
tt1680311,13
tt1681370,13
tt1681666,2
tt1682179,0
tt1682180,1
tt1682226,6
tt1682246,13
tt1682886,0
tt1682940,2
tt1683003,3
tt1683051,0
tt1683402,7
tt1683526,4
tt1683919,2
tt1683981,13
tt1684225,6
tt1684233,1
tt1684548,9
tt1684555,0
tt1684558,4
tt1684561,7
tt1684564,2
tt1684567,7
tt1684925,3
tt1684928,0
tt1686042,0
tt1686044,13
tt1686327,6
tt1686821,2
tt1686902,8
tt1687208,4
tt1687277,2
tt1687280,6
tt1687281,4
tt1687889,6
tt1687901,2
tt1688699,6
tt1688700,2
tt1688704,2
tt16898838,2
tt16899852,0
tt1690455,3
tt1690543,6
tt1690953,1
tt1690967,3
tt1691153,8
tt1691449,3
tt16914952,0
tt1691916,6
tt1691917,10
tt1691920,4
tt1692478,11
tt1692486,1
tt1692928,0
tt1693106,13
tt1693110,0
tt1693843,2
tt1694020,2
tt1694021,1
tt1694118,2
tt16951524,6
tt1695405,13
tt1695409,2
tt16954632,0
tt16957248,8
tt1696175,10
tt1696182,13
tt16967964,8
tt1697800,0
tt1697874,6
tt1698008,0
tt1698641,1
tt1698648,4
tt1699134,10
tt1699147,3
tt1699706,6
tt1699755,14
tt1700455,6
tt1700756,6
tt1700841,1
tt1700844,4
tt1700845,4
tt17008636,13
tt1701214,0
tt1701215,2
tt1701218,7
tt1701990,13
tt1702004,6
tt1702009,6
tt1702016,2
tt1702425,1
tt1702435,10
tt1702439,2
tt1702455,8
tt1703125,2
tt1703147,2
tt1703148,5
tt1703957,1
tt1704153,6
tt1704161,3
tt1704573,1
tt1704586,2
tt17048330,4
tt1705125,2
tt1705787,13
tt1705952,10
tt1706470,0
tt1706593,6
tt1706598,2
tt1706607,3
tt1706620,1
tt1706625,0
tt1707380,5
tt1707386,1
tt1707391,5
tt17076046,4
tt17079358,13
tt1708453,8
tt1708491,2
tt1708532,8
tt1708534,2
tt1709143,1
tt1709694,0
tt1710394,3
tt1710396,0
tt1710417,6
tt1710459,6
tt1711016,13
tt1711425,0
tt1711446,12
tt1711493,7
tt1711525,1
tt1712170,2
tt1712192,2
tt1712235,6
tt1712261,1
tt1713499,6
tt1713991,11
tt1714051,13
tt1714176,2
tt1714203,2
tt1714206,4
tt1714208,6
tt1714828,2
tt1714832,6
tt1714833,2
tt1714843,10
tt1714866,8
tt1714915,14
tt1715223,4
tt1715320,0
tt1715336,4
tt1715362,6
tt17155092,11
tt17156822,4
tt1715870,6
tt1715873,1
tt1716760,2
tt1716765,6
tt1716767,14
tt1716777,1
tt1717210,8
tt1718158,2
tt1718714,13
tt1718763,6
tt1718924,8
tt1719071,2
tt1719543,6
tt1719583,4
tt17196124,10
tt1719654,0
tt1720164,2
tt1720172,8
tt1720182,13
tt1720189,6
tt17202326,0
tt1720254,8
tt1720263,6
tt1720280,0
tt1720616,3
tt1720621,2
tt1721491,2
tt1721493,0
tt1721494,2
tt1721677,4
tt1721692,13
tt1722632,4
tt1723108,4
tt1723121,1
tt1723811,2
tt1724597,2
tt1724965,6
tt1724970,2
tt17250160,0
tt1725153,2
tt1725895,8
tt1725969,4
tt1725986,1
tt1726592,1
tt1726669,1
tt1726883,2
tt1727252,2
tt1727253,2
tt1727258,6
tt1727300,3
tt1727362,10
tt1727373,3
tt1727375,7
tt1727381,2
tt1727388,1
tt1727479,6
tt1727491,9
tt1727506,6
tt17275932,0
tt1727596,15
tt1727770,2
tt1727776,0
tt1727816,0
tt1727885,0
tt1728977,0
tt17291716,6
tt1729637,8
tt1730216,8
tt1730222,0
tt1730294,2
tt1730687,14
tt1730760,1
tt1730768,2
tt1731141,4
tt1731697,8
tt1731701,12
tt1731702,0
tt1732659,2
tt1733114,0
tt1733128,13
tt1733575,2
tt1733582,13
tt1734110,6
tt1734433,13
tt1734493,1
tt1734548,6
tt1734578,7
tt1734580,6
tt1734582,6
tt1734586,6
tt1734589,0
tt1735187,6
tt1735462,3
tt1735862,2
tt1735895,2
tt1735898,1
tt1735907,5
tt1736040,6
tt1736050,13
tt1736052,2
tt1736552,0
tt1737091,2
tt17372462,14
tt1737259,6
tt1737667,1
tt1737794,6
tt1738351,0
tt1738355,0
tt1738387,3
tt1739155,7
tt1739249,6
tt1740039,7
tt1740047,6
tt1740662,6
tt1740690,0
tt1740710,8
tt1740773,6
tt1741243,14
tt1741273,1
tt1742327,8
tt1742334,2
tt1742336,4
tt17425022,6
tt1742650,1
tt1743334,3
tt1743375,0
tt1743922,3
tt1743978,13
tt1743993,0
tt1743994,6
tt1744770,6
tt1744793,6
tt1744885,6
tt1745651,0
tt1745740,2
tt1745958,13
tt1745960,1
tt1746624,10
tt1747958,1
tt1748016,2
tt1748122,8
tt1748138,6
tt1748179,1
tt1748197,8
tt1748224,6
tt1748227,0
tt17492000,0
tt17527124,2
tt1753383,9
tt1753449,0
tt1753471,13
tt1753545,0
tt1753554,6
tt1753640,8
tt1753693,0
tt1753786,6
tt1753821,2
tt1753975,0
tt1754137,8
tt1754142,13
tt1754202,8
tt1754228,0
tt17542306,6
tt1754237,0
tt17542540,14
tt1754394,2
tt1754546,4
tt1754609,10
tt1754610,6
tt1754633,6
tt1754648,0
tt1754700,0
tt1754708,6
tt1754786,6
tt1754811,2
tt1754871,7
tt1756411,13
tt1756427,7
tt1756474,8
tt1756476,4
tt1756615,0
tt1756642,2
tt1756791,5
tt1756798,6
tt1756799,0
tt1756851,3
tt1757685,13
tt1757693,13
tt1757746,4
tt1758575,6
tt1758595,4
tt1758610,2
tt1758678,6
tt1758692,14
tt1758738,3
tt1758795,2
tt1758810,2
tt1758830,3
tt1759673,6
tt1759744,6
tt1760967,0
tt1761005,8
tt1762246,6
tt1762300,4
tt1762358,6
tt1762370,0
tt1762399,4
tt1763264,6
tt1763280,6
tt17632818,2
tt1763303,0
tt1763316,9
tt1764183,1
tt1764198,0
tt1764234,1
tt1764311,0
tt1764430,6
tt1764614,0
tt1764636,0
tt1764646,6
tt1764651,4
tt1764666,3
tt1764730,6
tt1766094,6
tt1766175,6
tt1767319,2
tt1767354,2
tt1767372,1
tt1767382,6
tt1769363,14
tt1770670,6
tt1770734,14
tt1770746,13
tt1772261,6
tt1772262,13
tt1772288,1
tt1772321,13
tt1772341,4
tt1772371,6
tt1772408,5
tt1772850,2
tt1772872,8
tt1773041,6
tt1773058,2
tt1773251,8
tt1773304,9
tt1773496,0
tt1773617,0
tt17736704,8
tt1773687,13
tt1773753,6
tt1773768,0
tt1773829,6
tt1774591,6
tt1776167,4
tt1776307,0
tt1776326,13
tt1776946,7
tt1777034,6
tt1777612,0
tt1778918,6
tt1778924,13
tt1778931,5
tt1780766,6
tt1780798,0
tt1780967,14
tt1781058,1
tt1781769,1
tt1781775,9
tt1781777,2
tt1781812,2
tt1781827,12
tt1781840,3
tt1781922,1
tt1781944,2
tt1783331,0
tt1783350,6
tt1783732,14
tt1783798,13
tt1784365,13
tt1784399,13
tt1784589,8
tt1784654,0
tt1785280,2
tt1785288,15
tt1785333,6
tt1785534,13
tt1785635,5
tt1785669,2
tt1786503,0
tt1786652,0
tt1786665,8
tt1786714,2
tt1786751,14
tt1786762,3
tt1787067,0
tt1787660,6
tt1787759,2
tt1788383,3
tt1788391,0
tt1790809,2
tt1790864,0
tt1790869,3
tt1790885,1
tt1790886,1
tt1791528,1
tt1791576,6
tt1791611,11
tt1791614,5
tt1791682,1
tt1792086,2
tt1792543,3
tt1792799,6
tt1793223,14
tt1794801,6
tt1794943,5
tt1796428,6
tt1796544,9
tt1796739,6
tt1797487,3
tt1798243,14
tt1798300,6
tt1798603,14
tt1798632,14
tt1798684,1
tt1798709,1
tt1799121,0
tt1799537,6
tt1799557,6
tt1799585,3
tt1800241,5
tt1800246,14
tt1800302,1
tt1800307,7
tt1800337,3
tt1800367,7
tt1800393,2
tt1800401,6
tt1800671,2
tt1800677,3
tt1800734,2
tt1801549,8
tt1801552,3
tt1801835,6
tt1802170,6
tt1802197,2
tt1802529,4
tt1805201,13
tt1805263,0
tt1806913,8
tt1806920,0
tt1806954,13
tt1807020,0
tt1807022,2
tt1807944,5
tt18081000,0
tt1808339,0
tt1808440,14
tt1808555,0
tt1809287,0
tt1809341,0
tt1809398,2
tt1810683,2
tt1810697,12
tt1810710,6
tt1811307,6
tt1811315,2
tt1811335,6
tt1814621,3
tt1814790,13
tt1814852,6
tt1814888,0
tt1815582,0
tt1815708,12
tt1815862,8
tt1815961,7
tt1815998,0
tt1816597,0
tt1816608,2
tt1816615,9
tt1816642,6
tt1817081,14
tt1817273,1
tt1817276,2
tt1817676,14
tt1817771,2
tt18184502,6
tt1820450,6
tt1820664,2
tt1821317,2
tt1821373,2
tt1821426,2
tt1821478,0
tt1821480,6
tt1821525,0
tt1821549,7
tt1821641,4
tt1821658,5
tt1821694,9
tt1822311,6
tt1822325,10
tt18224610,14
tt1823059,0
tt1823077,6
tt1823096,13
tt1823125,6
tt18233554,13
tt1823664,1
tt1823672,1
tt1825157,14
tt1825683,6
tt1825726,6
tt1825728,6
tt1825772,6
tt1825784,3
tt1825806,13
tt1825913,6
tt18260368,6
tt1826590,8
tt18266278,6
tt1826627,2
tt1826684,6
tt1826689,6
tt1826813,6
tt18271950,0
tt18272884,2
tt1827354,6
tt1827578,2
tt1828172,7
tt1828312,13
tt1828320,7
tt1828959,0
tt1828968,13
tt1828970,13
tt1829012,4
tt1829013,0
tt1829057,10
tt1829735,9
tt1829744,9
tt1830474,6
tt1830643,6
tt1830713,2
tt1830731,6
tt18307622,6
tt1831623,3
tt1831806,6
tt1832354,13
tt1832447,8
tt1832448,13
tt1832516,6
tt18327620,6
tt1832973,6
tt1833016,6
tt1833111,14
tt1833116,2
tt1833824,2
tt1833835,11
tt1833844,6
tt1833878,6
tt1833879,9
tt1833888,2
tt18349864,7
tt1835920,0
tt1835955,13
tt1835981,13
tt1836212,0
tt18362386,9
tt1836808,2
tt1836837,2
tt1836883,4
tt1836926,11
tt1836944,14
tt1836961,6
tt1836987,0
tt1837562,4
tt1837569,13
tt1837574,0
tt1837584,2
tt1837613,6
tt1837633,13
tt1837636,5
tt1837703,2
tt1837709,1
tt18377922,0
tt18377936,0
tt1838475,7
tt1838520,14
tt1838544,2
tt1838556,5
tt1839406,13
tt1839429,6
tt1839436,13
tt18394428,0
tt1839482,2
tt1839492,14
tt1839591,2
tt1839596,8
tt1839601,0
tt1839642,4
tt1839654,12
tt18396866,4
tt1840309,1
tt1840328,9
tt1840417,1
tt1841524,0
tt1841642,2
tt1842364,2
tt1842371,13
tt1843110,0
tt1843275,6
tt1843866,12
tt1843930,13
tt1844035,0
tt1844203,3
tt1844760,7
tt1844763,13
tt1844770,0
tt1844790,7
tt1844793,6
tt1845283,6
tt18454132,7
tt1845774,2
tt1845849,13
tt1846589,1
tt1846640,6
tt1846751,13
tt1847529,1
tt1847541,14
tt1847548,3
tt1848826,1
tt1848918,6
tt1848930,6
tt1849810,2
tt1850352,13
tt1850397,8
tt1850418,2
tt1850452,6
tt1850457,3
tt1851073,0
tt1852036,2
tt1852746,11
tt1852947,0
tt1853557,0
tt1853606,6
tt1853613,2
tt1853643,1
tt1853728,1
tt1853739,3
tt1854518,2
tt1854531,6
tt1854564,2
tt1854580,13
tt18548186,7
tt1855110,2
tt1855199,1
tt1855236,2
tt1855320,6
tt1855325,3
tt1855382,0
tt1855389,2
tt1855401,1
tt18554252,10
tt1855560,13
tt1855574,2
tt1855977,0
tt18559904,0
tt1856101,4
tt18561446,0
tt1857898,13
tt1858481,0
tt1858729,9
tt1858774,10
tt1858775,3
tt1858799,13
tt1859476,12
tt1859558,6
tt1859650,1
tt1860213,12
tt1860242,1
tt1860353,12
tt1860357,1
tt1861305,0
tt1861309,6
tt1861343,3
tt1861445,0
tt1862079,6
tt1863203,2
tt1863268,10
tt1864354,13
tt1864405,1
tt1864492,10
tt1865335,13
tt1865349,9
tt1865384,8
tt1865393,13
tt1865503,3
tt1865505,3
tt1865519,6
tt1865545,6
tt1866197,0
tt1866249,3
tt18664082,6
tt1866919,2
tt1867091,13
tt1867093,12
tt18673736,0
tt18689424,5
tt1869233,2
tt1869265,6
tt1869347,0
tt1869385,2
tt1869425,0
tt1869653,0
tt1869716,2
tt1870372,0
tt1870375,6
tt1870419,2
tt1870425,8
tt1870470,9
tt1870529,14
tt1870543,6
tt1870554,0
tt1871257,2
tt1871403,6
tt1872181,1
tt1872194,1
tt1872818,14
tt1874434,6
tt1874615,0
tt1874742,2
tt1874779,4
tt1874789,6
tt1876330,0
tt1876373,2
tt1876409,7
tt1876451,0
tt18764816,8
tt1877543,2
tt1877589,2
tt1877738,9
tt1877797,0
tt1877830,1
tt1877832,1
tt1877890,10
tt1877893,13
tt1877894,6
tt1878841,3
tt1878870,2
tt1878884,13
tt1878942,2
tt1879012,0
tt1879016,1
tt1879032,14
tt1880313,3
tt1880399,4
tt1880418,6
tt1881002,2
tt1881024,2
tt1881060,6
tt1881064,10
tt1881085,2
tt1881109,5
tt1883367,11
tt1884312,0
tt1884338,13
tt1884353,10
tt1884369,2
tt1884378,6
tt1884457,2
tt1885265,2
tt1885299,1
tt1885300,14
tt1885325,6
tt1886493,3
tt1886547,9
tt1887710,4
tt1890363,8
tt1890455,6
tt1890486,6
tt1891766,0
tt1891770,8
tt1891923,2
tt1891933,2
tt1891970,7
tt18923048,0
tt1893186,7
tt1893256,3
tt1893273,2
tt1893277,13
tt1893365,7
tt18937582,2
tt18938222,7
tt1894476,3
tt1894478,0
tt1894616,0
tt1895315,3
tt1895587,1
tt18967390,8
tt1896788,6
tt1899324,2
tt1900817,6
tt1900854,14
tt1900924,2
tt1900940,13
tt1901004,2
tt19034784,6
tt1904861,2
tt1904995,2
tt1904996,14
tt1905042,3
tt1906329,2
tt1906511,6
tt1907614,0
tt1907639,13
tt1907668,1
tt1907707,3
tt1907731,2
tt1907743,13
tt1908558,4
tt1909826,6
tt1909827,6
tt1910608,6
tt1911644,2
tt1911662,6
tt1912530,0
tt1912993,3
tt1913172,0
tt1915581,1
tt1915606,13
tt1916735,0
tt1916749,2
tt1916763,2
tt19175754,4
tt1918727,0
tt1918734,6
tt1918886,8
tt1918965,8
tt1919090,2
tt1920849,2
tt1920859,2
tt1920969,6
tt1921006,2
tt1921064,3
tt1921111,11
tt1921149,8
tt1922548,8
tt1922679,14
tt1922682,7
tt1922685,4
tt1922777,4
tt1924238,6
tt1924429,1
tt1924435,6
tt19245428,6
tt1925431,8
tt1925479,9
tt1925493,2
tt1926986,9
tt1927158,6
tt1928330,3
tt1928334,13
tt1928335,0
tt1928337,13
tt1928340,0
tt1929263,3
tt1929276,6
tt1929297,9
tt1929308,3
tt1929310,0
tt1929344,3
tt1930294,3
tt1930434,13
tt1930458,0
tt1930463,1
tt1930510,10
tt1930546,1
tt19309370,6
tt19310070,7
tt1931435,12
tt1931533,1
tt19315924,0
tt19316010,12
tt1931601,6
tt1931602,3
tt1932718,1
tt1932767,5
tt1934195,6
tt1934260,0
tt1934483,0
tt1935065,6
tt1935089,2
tt1935179,1
tt1935194,0
tt1935231,7
tt1935277,10
tt1935859,12
tt1935897,0
tt1935902,3
tt1935940,4
tt19362080,12
tt19364768,8
tt19365926,6
tt1937112,6
tt1937154,9
tt1937264,3
tt1937316,6
tt1937372,6
tt1937388,0
tt1937390,2
tt1937419,4
tt1937449,14
tt1937506,2
tt19393864,13
tt1939656,6
tt1939659,5
tt19402220,13
tt1941541,9
tt1941598,0
tt1941648,2
tt1941680,13
tt1942828,9
tt1942913,4
tt1942920,2
tt1942989,0
tt1943014,2
tt1943803,9
tt1945044,0
tt1945052,2
tt1945062,5
tt1945084,14
tt1945087,2
tt1945228,1
tt1946177,0
tt1946310,3
tt1946381,2
tt1948150,8
tt19488344,13
tt1949526,0
tt1949538,0
tt1949548,8
tt1949605,13
tt19499046,0
tt19499778,6
tt19499794,8
tt1950186,1
tt1950399,6
tt1951095,8
tt19511660,6
tt1951176,10
tt1951181,4
tt1951182,6
tt1951216,2
tt1951218,0
tt1951261,14
tt1951264,1
tt1951265,1
tt1951266,1
tt19514400,6
tt19514524,6
tt19514774,6
tt19514870,6
tt19514924,6
tt19514944,6
tt19515074,6
tt19515566,6
tt19515596,6
tt19515680,6
tt19515898,6
tt19516328,6
tt19516480,6
tt19516576,6
tt19516612,6
tt1954204,2
tt1954206,8
tt1954341,6
tt1954343,8
tt1954364,0
tt1954470,6
tt1954498,0
tt1954512,6
tt1954598,8
tt1954684,2
tt1954720,2
tt1954809,6
tt1954811,3
tt1954839,6
tt1954843,0
tt1954854,6
tt1954977,6
tt1954999,6
tt1955031,0
tt1956407,6
tt1956620,2
tt1956655,0
tt1957863,6
tt1957867,7
tt1959332,0
tt1959438,6
tt1959490,1
tt1959526,0
tt19595494,0
tt1959563,12
tt1961175,3
tt1961279,13
tt19636300,0
tt1964418,1
tt1964459,0
tt1964570,2
tt1964777,6
tt1964806,6
tt1964881,6
tt1964995,2
tt1965057,6
tt1965065,2
tt1965115,0
tt1965118,2
tt1965159,8
tt1965162,3
tt1965239,0
tt1966359,1
tt1966385,0
tt1966391,6
tt1966446,0
tt1966465,13
tt1966566,6
tt1967545,1
tt1967560,6
tt1967614,12
tt1967669,2
tt1967697,6
tt1969062,5
tt19710434,9
tt1971310,0
tt1971352,6
tt1971397,0
tt1971403,0
tt1971510,0
tt19718036,0
tt19718500,0
tt19720418,2
tt1972571,1
tt1972591,1
tt1972607,0
tt1972711,0
tt1972752,6
tt1972779,2
tt1972803,2
tt1972819,3
tt1974382,2
tt1974393,2
tt1974419,1
tt1974420,0
tt1975146,2
tt1975158,10
tt1975159,14
tt1975249,0
tt1975310,6
tt19757912,6
tt1976000,2
tt1976003,0
tt1976009,4
tt1976514,6
tt1976629,3
tt19766560,7
tt1976989,2
tt1977002,3
tt1977087,13
tt1977094,2
tt1977753,6
tt1977754,13
tt1977755,0
tt1977822,2
tt1977890,0
tt1977919,2
tt1977941,0
tt1977953,13
tt19781894,8
tt1978425,6
tt1978428,0
tt1978512,1
tt1978532,13
tt1978567,2
tt1979172,6
tt1979317,0
tt1979320,4
tt1979376,2
tt1979388,14
tt19796976,13
tt19797072,6
tt19799676,6
tt19799688,6
tt19799704,6
tt19799710,6
tt19799720,6
tt19799738,6
tt1980038,0
tt19800436,6
tt1980209,1
tt1980218,6
tt1980929,5
tt1980986,8
tt1981059,6
tt1981107,2
tt1981115,4
tt1981128,14
tt19813246,6
tt1981677,14
tt1982158,6
tt19838608,0
tt1984110,6
tt1984116,6
tt1984135,2
tt1984153,13
tt1984204,0
tt19844018,0
tt1985017,3
tt1985019,0
tt1985064,3
tt19850890,13
tt1985094,0
tt19851450,8
tt1985966,3
tt1986161,6
tt19864926,2
tt1986750,6
tt1986769,13
tt19867870,3
tt1986857,3
tt1986953,6
tt1986998,0
tt19872770,13
tt19875906,8
tt1987680,1
tt1987681,6
tt19886242,2
tt1988662,0
tt1988774,2
tt1988781,4
tt1989475,2
tt1989485,13
tt1989536,7
tt1989674,0
tt19896958,8
tt1990181,13
tt1990216,2
tt1990314,1
tt1991031,0
tt1991034,10
tt1991187,6
tt1991191,6
tt1991199,0
tt1991218,0
tt1991222,9
tt1991245,6
tt1992111,6
tt1992138,8
tt1992147,0
tt1992258,0
tt1993377,6
tt1993391,0
tt1993396,3
tt1995260,0
tt1995304,6
tt1995355,0
tt1995390,13
tt1995466,0
tt1996226,7
tt1996264,14
tt1996346,0
tt1997619,6
tt1997621,0
tt1998300,4
tt1998389,2
tt1998402,0
tt1999130,3
tt1999182,6
tt1999192,0
tt1999956,2
tt1999987,14
tt1999995,6
tt2002718,2
tt2002789,2
tt2002845,6
tt2004205,6
tt2004271,0
tt2004420,1
tt2005151,2
tt2005153,0
tt2005164,3
tt2005185,2
tt2005282,0
tt2005374,12
tt20055990,8
tt2006040,6
tt2006088,0
tt2006141,11
tt2006240,6
tt2006295,14
tt2006719,2
tt2006721,2
tt2006753,4
tt2006801,6
tt2006809,2
tt2006810,6
tt2007405,4
tt2008655,7
tt2009402,11
tt2009406,13
tt2009432,0
tt2009516,6
tt2009606,13
tt2011032,2
tt2011159,14
tt2011269,6
tt2011276,6
tt2011300,6
tt20115138,2
tt2011953,0
tt2012011,2
tt2012665,1
tt2014202,2
tt2014239,6
tt2014264,0
tt2014271,0
tt2014319,0
tt2014341,6
tt2014346,0
tt2015381,14
tt2015457,3
tt2015503,11
tt2016229,10
tt2016335,2
tt2016872,0
tt2016940,9
tt2017038,3
tt2017486,9
tt2017492,6
tt2017703,6
tt2017733,13
tt2018069,0
tt2018086,13
tt2018091,6
tt20194494,6
tt20198774,6
tt20202896,6
tt20216986,13
tt2022441,0
tt2022490,0
tt20225374,6
tt2023441,9
tt2023453,2
tt2023587,2
tt2023714,3
tt2023732,6
tt2024432,14
tt2024466,6
tt2024469,5
tt2024503,6
tt2024506,1
tt2024521,0
tt2024544,1
tt2025661,13
tt2025690,1
tt20258370,2
tt2027064,8
tt2027136,0
tt2027154,13
tt2027215,11
tt2027231,7
tt2027232,0
tt20293246,0
tt2032452,10
tt2032557,1
tt2032572,12
tt2033944,10
tt2033952,3
tt2034031,1
tt2034098,8
tt2034132,8
tt2034741,0
tt2034800,5
tt2035462,6
tt2035517,8
tt2036339,13
tt2036376,0
tt2036453,6
tt2039308,6
tt2039338,2
tt2039345,12
tt2039380,2
tt2039393,1
tt2039412,2
tt2040257,0
tt2040368,6
tt2040470,0
tt2040504,0
tt2040534,6
tt2040541,9
tt2040560,2
tt2041438,13
tt2041463,0
tt2041488,0
tt2041510,2
tt2042449,2
tt2042544,2
tt2042568,1
tt2042642,13
tt2043801,0
tt2043887,2
tt2043933,1
tt2043943,6
tt20445598,10
tt2044729,2
tt2044760,0
tt2044787,0
tt20455272,6
tt2046133,10
tt2047876,9
tt2047910,13
tt2048770,0
tt2048865,2
tt2049533,6
tt2049543,13
tt2049630,6
tt2049631,6
tt2049636,13
tt2050623,0
tt2050633,0
tt2050664,13
tt2051850,2
tt2051872,2
tt2051879,6
tt2052015,6
tt2053423,14
tt2053463,1
tt2055765,5
tt2056607,6
tt2056620,2
tt2056658,6
tt2056692,13
tt2056757,2
tt2056771,2
tt2057392,2
tt2057445,6
tt2057917,6
tt2057920,7
tt2058107,1
tt2058673,2
tt2058710,11
tt2059171,2
tt2059193,2
tt2059255,13
tt2061712,2
tt2061756,3
tt2062604,6
tt2062622,4
tt2062698,6
tt2062700,1
tt2062966,0
tt2063010,6
tt2063666,2
tt2063781,2
tt2063804,10
tt2064871,6
tt2064891,2
tt2064968,1
tt2064980,7
tt2065877,2
tt2065915,6
tt2065938,0
tt2065945,2
tt2066048,3
tt2066051,14
tt2066069,11
tt2066161,7
tt2066176,2
tt2066999,2
tt2069708,13
tt2069797,14
tt2069920,9
tt2069979,2
tt2070773,0
tt2070855,6
tt2071445,0
tt2071483,9
tt2071550,14
tt2071591,6
tt2071613,4
tt2072134,2
tt2072227,8
tt2072233,5
tt2072277,6
tt20726444,7
tt2072933,14
tt2072938,13
tt2072939,0
tt2072979,13
tt2073086,13
tt2073121,0
tt2073131,0
tt2073138,0
tt2073584,6
tt2074336,0
tt2075318,13
tt2075328,7
tt2076220,14
tt2076287,7
tt2076299,8
tt2076346,0
tt2076356,3
tt2076822,2
tt2076826,13
tt2076871,6
tt2076879,13
tt2077819,3
tt2077833,8
tt2077866,2
tt2078552,4
tt2078644,2
tt2078718,3
tt2080356,6
tt2080374,1
tt2081167,3
tt2081178,6
tt2081194,13
tt2081252,13
tt2081367,11
tt2081374,6
tt2081419,6
tt2081437,4
